time,x,y,distance,velocity
192,-9.85715,3.76497,0.16572,1.6572
192.1,-9.91472,3.86796,0.117991,1.17991
192.2,-10.0295,3.9702,0.153689,1.53689
192.3,-10.0781,4.00553,0.0601151,0.601151
192.4,-10.3605,4.09007,0.294748,2.94748
192.5,-10.0988,3.97969,0.284041,2.84041
192.6,-10.0931,3.97497,0.00733452,0.0733452
192.7,-10.2285,4.00096,0.137794,1.37794
192.8,-10.033,3.92794,0.208666,2.08666
192.9,-9.92095,3.9327,0.112145,1.12145
193,-9.90672,3.91816,0.020345,0.20345
193.1,-9.81706,3.88397,0.0959587,0.959587
193.2,-9.76259,3.90627,0.0588598,0.588598
193.3,-9.71039,3.92712,0.0562118,0.562118
193.4,-9.67511,3.94646,0.0402327,0.402327
193.5,-9.6934,3.96424,0.0255085,0.255085
193.6,-9.68791,3.94495,0.0200539,0.200539
193.7,-9.64762,3.9494,0.0405287,0.405287
193.8,-9.64713,3.95205,0.00270505,0.0270505
193.9,-9.67744,3.94662,0.030801,0.30801
194,-9.72514,4.05517,0.118566,1.18566
194.1,-9.69243,3.96486,0.0960543,0.960543
194.2,-9.61145,3.68104,0.295149,2.95149
194.3,-9.42336,3.44427,0.302386,3.02386
194.4,-9.07122,3.26847,0.393581,3.93581
194.5,-8.76176,3.08966,0.357403,3.57403
194.6,-8.25363,2.85872,0.558148,5.58148
194.7,-7.58687,2.58035,0.722543,7.22543
194.8,-6.59793,2.29053,1.03053,10.3053
194.9,-5.84356,2.28486,0.754391,7.54391
195,-5.48443,2.19925,0.369194,3.69194
195.1,-5.251,2.22058,0.234407,2.34407
195.2,-5.05665,2.40648,0.268937,2.68937
195.3,-4.46219,2.50486,0.602547,6.02547
195.4,-4.04261,2.45979,0.421993,4.21993
195.5,-4.19249,2.50061,0.155335,1.55335
195.6,-4.48128,2.4548,0.292399,2.92399
195.7,-4.52735,2.56211,0.116786,1.16786
195.8,-4.28456,2.87752,0.398033,3.98033
195.9,-3.93437,3.14685,0.441784,4.41784
196,-3.67227,3.27998,0.293964,2.93964
196.1,-3.41776,3.59531,0.405231,4.05231
196.2,-3.34099,3.67098,0.10779,1.0779
196.3,-3.3915,3.40988,0.265935,2.65935
196.4,-3.46687,3.40243,0.0757393,0.757393
196.5,-3.48027,3.4372,0.0372676,0.372676
196.6,-3.49502,3.40386,0.0364635,0.364635
196.7,-3.50032,3.37324,0.0310681,0.310681
196.8,-3.64621,3.03833,0.365314,3.65314
196.9,-3.54169,3.11051,0.127022,1.27022
197,-3.508,3.16758,0.0662747,0.662747
197.1,-3.49365,3.14835,0.0239903,0.239903
197.2,-3.50806,3.14453,0.0149016,0.149016
197.3,-3.50253,3.12929,0.0162101,0.162101
197.4,-3.50239,3.14219,0.012893,0.12893
197.5,-3.49757,3.1462,0.00626994,0.0626994
197.6,-3.50748,3.13196,0.0173452,0.173452
197.7,-3.50516,3.12833,0.0043017,0.043017
197.8,-3.50235,3.13405,0.00637743,0.0637743
197.9,-3.50369,3.13046,0.00382827,0.0382827
198,-3.5149,3.08528,0.0465565,0.465565
198.1,-3.50274,3.12723,0.0436822,0.436822
198.2,-3.46203,3.14262,0.0435118,0.435118
198.3,-3.31952,3.29661,0.209817,2.09817
198.4,-3.26031,3.17008,0.139695,1.39695
198.5,-3.43311,3.1834,0.173309,1.73309
198.6,-3.59022,3.11264,0.172317,1.72317
198.7,-3.68207,2.99593,0.148513,1.48513
198.8,-3.70323,2.82513,0.172106,1.72106
198.9,-3.64625,2.76265,0.0845667,0.845667
199,-3.76799,2.93708,0.212715,2.12715
199.1,-3.92335,3.27339,0.370457,3.70457
199.2,-4.04888,3.40931,0.185022,1.85022
199.3,-3.99046,3.3671,0.0720781,0.720781
199.4,-3.94424,3.15589,0.216203,2.16203
199.5,-3.84559,3.07204,0.129474,1.29474
199.6,-3.90125,3.13301,0.0825506,0.825506
199.7,-3.92952,3.14645,0.0313038,0.313038
199.8,-3.96186,3.16941,0.039663,0.39663
199.9,-4.2527,3.23804,0.298834,2.98834
200,-4.95766,3.07254,0.724123,7.24123
200.1,-5.27955,2.81348,0.413189,4.13189
200.2,-5.25968,2.72987,0.0859397,0.859397
200.3,-5.22976,2.71603,0.0329663,0.329663
200.4,-5.10595,2.80103,0.150177,1.50177
200.5,-4.94682,2.91377,0.195018,1.95018
200.6,-4.9071,2.89623,0.0434188,0.434188
200.7,-4.89033,2.87678,0.0256787,0.256787
200.8,-4.89545,2.87746,0.00516597,0.0516597
200.9,-4.89644,2.87557,0.00213039,0.0213039
201,-4.89446,2.87855,0.00357309,0.0357309
201.1,-4.8974,2.87632,0.00368951,0.0368951
201.2,-4.89482,2.87656,0.00259495,0.0259495
201.3,-4.79563,3.06132,0.2097,2.097
201.4,-4.74111,3.19893,0.148015,1.48015
201.5,-5.26899,2.84471,0.635708,6.35708
201.6,-5.69227,2.72764,0.439171,4.39171
201.7,-5.73347,2.80236,0.0853217,0.853217
201.8,-5.77395,2.78757,0.0430999,0.430999
201.9,-5.70797,2.81504,0.0714731,0.714731
202,-5.70363,2.82362,0.00961702,0.0961702
202.1,-5.69731,2.82122,0.00675386,0.0675386
202.2,-5.6893,2.81876,0.00838415,0.0838415
202.3,-5.67418,2.82591,0.0167274,0.167274
202.4,,,,
202.5,-5.64325,2.8197,,
202.6,-5.47568,2.7431,0.184248,1.84248
202.7,-5.38233,2.73459,0.0937448,0.937448
202.8,-5.36515,2.73407,0.0171857,0.171857
202.9,-5.50142,2.66617,0.152247,1.52247
203,-5.8068,2.5462,0.328101,3.28101
203.1,-5.55847,2.74304,0.316875,3.16875
203.2,-5.57322,2.96586,0.223313,2.23313
203.3,-5.7061,3.10562,0.192836,1.92836
203.4,-5.9424,3.09104,0.236755,2.36755
203.5,-6.02122,2.94811,0.163216,1.63216
203.6,-5.93617,2.9689,0.0875548,0.875548
203.7,-5.96377,3.05859,0.0938391,0.938391
203.8,-5.93918,3.2489,0.191892,1.91892
203.9,-5.747,3.33391,0.210138,2.10138
204,-5.93151,3.38469,0.191364,1.91364
204.1,-5.68049,3.45964,0.261969,2.61969
204.2,-5.45801,3.55638,0.242602,2.42602
204.3,-5.31916,3.7053,0.203613,2.03613
204.4,-5.13306,3.63686,0.198279,1.98279
204.5,-5.39131,3.81163,0.31183,3.1183
204.6,-5.40189,3.76895,0.0439724,0.439724
204.7,-5.23669,3.72147,0.171883,1.71883
204.8,-5.12134,3.70757,0.116187,1.16187
204.9,-4.96799,3.58321,0.197444,1.97444
205,-5.00504,3.49895,0.0920454,0.920454
205.1,-4.94169,3.39756,0.119552,1.19552
205.2,-4.90154,3.39892,0.0401778,0.401778
205.3,-4.87833,3.42557,0.0353345,0.353345
205.4,-4.99478,3.36153,0.132892,1.32892
205.5,-4.9647,3.30749,0.0618539,0.618539
205.6,-4.91723,3.25916,0.0677399,0.677399
205.7,-4.86513,3.18506,0.0905815,0.905815
205.8,-4.85631,3.20145,0.0186126,0.186126
205.9,-4.80144,3.22197,0.058584,0.58584
206,-4.58785,3.25015,0.21544,2.1544
206.1,-4.49952,3.20162,0.100782,1.00782
206.2,-4.02507,3.12157,0.481156,4.81156
206.3,-3.79981,3.30398,0.289849,2.89849
206.4,-3.70702,3.27114,0.0984293,0.984293
206.5,-3.77692,3.32192,0.0863909,0.863909
206.6,-3.83774,3.33988,0.0634163,0.634163
206.7,-3.81725,3.34344,0.0207886,0.207886
206.8,-3.83004,3.34279,0.0127986,0.127986
206.9,-3.8569,3.36023,0.0320301,0.320301
207,-3.83655,3.34698,0.0242836,0.242836
207.1,-3.75952,3.2837,0.0996884,0.996884
207.2,-3.88605,3.39703,0.169855,1.69855
207.3,-3.8308,3.35622,0.0686848,0.686848
207.4,-3.86967,3.37771,0.0444163,0.444163
207.5,-3.71149,3.35119,0.160386,1.60386
207.6,-3.50315,3.29753,0.215141,2.15141
207.7,-3.44304,3.20122,0.113528,1.13528
207.8,-3.43044,3.26197,0.0620467,0.620467
207.9,-3.4504,3.31897,0.0603923,0.603923
208,-3.39972,3.09431,0.230307,2.30307
208.1,-3.3163,2.89245,0.218418,2.18418
208.2,-3.3403,2.86428,0.037006,0.37006
208.3,-3.39744,2.82966,0.0668069,0.668069
208.4,-3.53023,2.86488,0.137379,1.37379
208.5,-3.47669,3.05605,0.198524,1.98524
208.6,-3.47147,3.17037,0.114441,1.14441
208.7,-3.5049,3.23393,0.0718165,0.718165
208.8,-3.50885,3.26493,0.0312557,0.312557
208.9,-3.51126,3.23387,0.0311599,0.311599
209,-3.52694,3.20279,0.0348041,0.348041
209.1,-3.52296,3.20135,0.00423112,0.0423112
209.2,-3.533,3.17978,0.0238028,0.238028
209.3,-3.53746,3.16486,0.0155649,0.155649
209.4,-3.54344,3.14745,0.0184061,0.184061
209.5,-3.52779,3.15621,0.017932,0.17932
209.6,-3.64881,3.26985,0.166016,1.66016
209.7,-3.73946,3.22947,0.0992313,0.992313
209.8,-3.82304,3.31846,0.122083,1.22083
209.9,-3.86008,3.35421,0.0514756,0.514756
210,-3.77384,3.36313,0.0866943,0.866943
210.1,-3.69911,3.47928,0.138123,1.38123
210.2,-3.64273,3.56893,0.105904,1.05904
210.3,-3.64317,3.5554,0.0135427,0.135427
210.4,-3.58012,3.51728,0.073673,0.73673
210.5,-3.6055,3.41692,0.103517,1.03517
210.6,-3.6088,3.49854,0.0816868,0.816868
210.7,-3.60629,3.64233,0.143812,1.43812
210.8,-3.61857,3.86921,0.227208,2.27208
210.9,-3.27678,4.43687,0.662609,6.62609
211,-3.27308,4.8291,0.392247,3.92247
211.1,-3.08013,4.94639,0.225803,2.25803
211.2,-2.94836,4.85255,0.161765,1.61765
211.3,-2.83686,4.80053,0.123046,1.23046
211.4,-2.79825,4.73551,0.0756106,0.756106
211.5,-2.80129,4.7335,0.00364101,0.0364101
211.6,-2.70638,4.81549,0.125417,1.25417
211.7,-2.71567,4.89411,0.0791718,0.791718
211.8,-2.64441,4.9367,0.0830183,0.830183
211.9,-2.79383,4.80356,0.200135,2.00135
212,-2.87812,4.80216,0.0843071,0.843071
212.1,-2.90331,4.83406,0.0406374,0.406374
212.2,-2.91893,4.86438,0.0341157,0.341157
212.3,-2.93595,4.85887,0.0178894,0.178894
212.4,-2.92653,4.86301,0.0102935,0.102935
212.5,-2.87121,4.90154,0.0674142,0.674142
212.6,-2.96863,4.88274,0.0992177,0.992177
212.7,-2.98843,4.9049,0.0297146,0.297146
212.8,-3.03191,4.95539,0.0666352,0.666352
212.9,-3.04552,4.97449,0.0234576,0.234576
213,-3.14385,5.04164,0.119066,1.19066
213.1,-3.20505,5.15285,0.126941,1.26941
213.2,-3.35069,5.1864,0.149457,1.49457
213.3,-3.34905,5.19171,0.00554902,0.0554902
213.4,-3.33855,5.07008,0.122082,1.22082
213.5,-3.28889,4.85469,0.221039,2.21039
213.6,-3.20356,4.82056,0.0918959,0.918959
213.7,-3.13526,4.82542,0.0684777,0.684777
213.8,-3.11479,4.86883,0.0479906,0.479906
213.9,-3.08197,4.91597,0.0574375,0.574375
214,-3.06061,4.88684,0.0361177,0.361177
214.1,-3.09679,4.81332,0.0819393,0.819393
214.2,-,-,-,-
214.3,-3.03486,4.81676,-,-
214.4,-3.02631,4.72274,0.0944018,0.944018
214.5,-3.04642,4.61481,0.109794,1.09794
214.6,-2.98983,4.53603,0.0969974,0.969974
214.7,-2.99045,4.53811,0.00216842,0.0216842
214.8,-2.98061,4.56024,0.0242167,0.242167
214.9,-2.97136,4.56414,0.0100388,0.100388
215,-2.99743,4.54155,0.034496,0.34496
215.1,-2.99213,4.54503,0.00634914,0.0634914
215.2,-3.0013,4.54259,0.00949724,0.0949724
215.3,-2.99375,4.54759,0.009061,0.09061
215.4,-3.01479,4.55144,0.0213851,0.213851
215.5,-2.98184,4.51269,0.0508637,0.508637
215.6,-2.89887,4.35013,0.182512,1.82512
215.7,-2.91647,4.21497,0.136295,1.36295
215.8,-2.79751,4.06916,0.188178,1.88178
215.9,-2.25804,4.00721,0.543018,5.43018
216,-1.79438,3.79652,0.509285,5.09285
216.1,-1.02308,3.41085,0.862348,8.62348
216.2,0.280883,3.17677,1.32481,13.2481
216.3,1.33847,2.84478,1.10847,11.0847
216.4,2.40163,2.74895,1.06747,10.6747
216.5,3.44709,2.63964,1.05116,10.5116
216.6,4.61833,2.32569,1.21259,12.1259
216.7,5.70072,2.36453,1.08308,10.8308
216.8,6.35338,2.25762,0.661367,6.61367
216.9,6.92232,2.14689,0.579609,5.79609
217,7.58685,2.14822,0.664537,6.64537
217.1,8.65811,1.9812,1.0842,10.842
217.2,9.24716,2.03644,0.591626,5.91626
217.3,9.5293,1.94589,0.296321,2.96321
217.4,9.44,1.90885,0.0966847,0.966847
217.5,9.35553,1.93501,0.0884262,0.884262
217.6,9.54394,1.90304,0.191104,1.91104
217.7,9.65922,1.88851,0.11619,1.1619
217.8,9.65476,1.8972,0.00976267,0.0976267
217.9,9.64488,1.89545,0.0100378,0.100378
218,9.64754,1.89625,0.00277588,0.0277588
218.1,9.65035,1.89514,0.00302145,0.0302145
218.2,9.64609,1.89396,0.0044166,0.044166
218.3,9.64033,1.89416,0.00575998,0.0575998
218.4,9.65309,1.89572,0.0128468,0.128468
218.5,9.64958,1.89461,0.00367957,0.0367957
218.6,9.56106,1.94044,0.0996789,0.996789
218.7,9.44964,2.09788,0.192876,1.92876
218.8,9.59104,2.34493,0.284643,2.84643
218.9,9.8328,2.6817,0.414563,4.14563
219,9.92739,2.80504,0.155437,1.55437
219.1,9.82594,2.81151,0.101653,1.01653
219.2,9.66573,2.65288,0.225458,2.25458
219.3,9.6204,2.53499,0.126309,1.26309
219.4,9.54599,2.55421,0.076857,0.76857
219.5,9.51322,2.57956,0.0414285,0.414285
219.6,9.51892,2.56841,0.0125222,0.125222
219.7,9.5258,2.5575,0.0129019,0.129019
219.8,9.53008,2.56602,0.00953563,0.0953563
219.9,9.52965,2.59269,0.026666,0.26666
220,9.5258,2.59284,0.00385458,0.0385458
220.1,9.52782,2.59234,0.00208081,0.0208081
220.2,9.53974,2.59577,0.0124038,0.124038
220.3,9.53638,2.59749,0.00377809,0.0377809
220.4,9.53281,2.56916,0.0285519,0.285519
220.5,9.54044,2.59418,0.0261537,0.261537
220.6,9.53096,2.59348,0.00949746,0.0949746
220.7,9.53933,2.59314,0.00836991,0.0836991
220.8,9.54307,2.59565,0.00450937,0.0450937
220.9,9.54062,2.59567,0.002451,0.02451
221,9.54357,2.59876,0.00426779,0.0426779
221.1,9.55204,2.60259,0.00930542,0.0930542
221.2,9.59537,2.60744,0.0435958,0.435958
221.3,9.56924,2.71177,0.107556,1.07556
221.4,9.48518,2.88867,0.195849,1.95849
221.5,9.4795,2.92984,0.041566,0.41566
221.6,9.46094,2.88892,0.0449274,0.449274
221.7,9.3586,3.00399,0.15399,1.5399
221.8,9.28628,3.02807,0.0762336,0.762336
221.9,9.20431,3.07342,0.0936735,0.936735
222,9.18767,3.07272,0.0166584,0.166584
222.1,9.1904,3.05754,0.0154275,0.154275
222.2,9.20259,3.04333,0.0187269,0.187269
222.3,9.20861,3.04951,0.00862384,0.0862384
222.4,9.26773,3.01922,0.0664256,0.664256
222.5,9.1785,3.00817,0.0899049,0.899049
222.6,8.87899,2.81968,0.353888,3.53888
222.7,8.52876,2.87431,0.354466,3.54466
222.8,8.2246,3.00511,0.331096,3.31096
222.9,8.12487,2.9696,0.105858,1.05858
223,8.02352,2.79353,0.203153,2.03153
223.1,7.70807,2.61363,0.36315,3.6315
223.2,7.46143,2.6018,0.246918,2.46918
223.3,7.31507,2.50392,0.176076,1.76076
223.4,7.4021,2.55073,0.0988202,0.988202
223.5,7.61125,2.64436,0.22915,2.2915
223.6,7.78036,2.67136,0.171256,1.71256
223.7,7.92766,2.60858,0.160115,1.60115
223.8,8.05722,2.43276,0.218403,2.18403
223.9,8.09016,2.31611,0.121209,1.21209
224,8.17452,2.25684,0.103102,1.03102
224.1,8.36967,2.26882,0.195515,1.95515
224.2,8.61483,2.20757,0.2527,2.527
224.3,9.05553,2.13451,0.446709,4.46709
224.4,9.42683,2.07692,0.375743,3.75743
224.5,9.61566,1.99253,0.206834,2.06834
224.6,9.77379,2.02665,0.161769,1.61769
224.7,9.73013,2.02478,0.0437061,0.437061
224.8,9.66474,2.04943,0.0698805,0.698805
224.9,9.58904,2.08528,0.0837634,0.837634
225,9.63651,2.19472,0.119298,1.19298
225.1,9.74416,2.30028,0.150766,1.50766
225.2,9.72724,2.31178,0.0204651,0.204651
225.3,9.69509,2.38766,0.0824005,0.824005
225.4,9.65133,2.33495,0.0685049,0.685049
225.5,9.64564,2.30133,0.0340942,0.340942
225.6,9.58042,2.11857,0.194049,1.94049
225.7,9.61221,2.18638,0.0748912,0.748912
225.8,9.68867,2.14633,0.086314,0.86314
225.9,9.69043,2.13709,0.00940985,0.0940985
226,9.6689,2.08473,0.0566128,0.566128
226.1,9.6515,2.07245,0.0212945,0.212945
226.2,9.62803,2.05721,0.0279883,0.279883
226.3,9.63431,2.05974,0.00677377,0.0677377
226.4,9.61716,2.06157,0.0172419,0.172419
226.5,9.627,2.0447,0.0195227,0.195227
226.6,9.65354,2.05284,0.027764,0.27764
226.7,9.67267,2.08547,0.037817,0.37817
226.8,9.68707,2.10196,0.0218938,0.218938
226.9,9.68525,2.10153,0.00186803,0.0186803
227,9.68588,2.09983,0.00180752,0.0180752
227.1,9.68955,2.10282,0.0047332,0.047332
227.2,9.68979,2.10472,0.00190713,0.0190713
227.3,9.68607,2.10282,0.00417922,0.0417922
227.4,9.68915,2.09847,0.00533426,0.0533426
227.5,9.85607,2.05712,0.171966,1.71966
227.6,10.1929,2.01877,0.338995,3.38995
227.7,10.4664,1.92545,0.289014,2.89014
227.8,10.5848,1.90727,0.119805,1.19805
227.9,10.6706,1.86853,0.0941016,0.941016
228,10.9146,1.9411,0.254558,2.54558
228.1,10.9192,1.96758,0.0268744,0.268744
228.2,10.9388,1.93739,0.0359985,0.359985
228.3,11.0243,1.78817,0.171984,1.71984
228.4,11.0465,1.83262,0.0496612,0.496612
228.5,,,,
228.6,,,,
228.7,10.9536,2.00237,,
228.8,,,,
228.9,,,,
229,,,,
229.1,,,,
229.2,,,,
229.3,,,,
229.4,,,,
229.5,,,,
229.6,10.5158,2.37483,,
229.7,10.2301,2.24546,0.313681,3.13681
229.8,9.58758,2.01679,0.681949,6.81949
229.9,9.28463,1.9983,0.303512,3.03512
230,9.36089,2.06379,0.100517,1.00517
230.1,9.4037,2.10627,0.0603098,0.603098
230.2,9.44805,2.13894,0.0550809,0.550809
230.3,9.44574,2.14609,0.00752211,0.0752211
230.4,9.44572,2.13565,0.0104418,0.104418
230.5,9.45299,2.13635,0.00729717,0.0729717
230.6,9.45072,2.1379,0.00274667,0.0274667
230.7,9.45077,2.14377,0.00587566,0.0587566
230.8,9.45617,2.13909,0.00714662,0.0714662
230.9,9.4665,2.1493,0.014526,0.14526
231,9.45836,2.16311,0.0160325,0.160325
231.1,9.45597,2.10667,0.0564958,0.564958
231.2,9.4738,2.08891,0.0251684,0.251684
231.3,9.46559,2.09896,0.0129773,0.129773
231.4,9.44924,2.0989,0.0163587,0.163587
231.5,9.44816,2.09052,0.00845307,0.0845307
231.6,9.44545,2.09183,0.00301239,0.0301239
231.7,9.44609,2.09629,0.00449966,0.0449966
231.8,9.49003,2.06162,0.0559687,0.559687
231.9,9.53501,2.05526,0.0454275,0.454275
232,9.56938,2.07073,0.0376827,0.376827
232.1,9.573,2.07543,0.00593059,0.0593059
232.2,9.55324,2.06558,0.0220757,0.220757
232.3,9.56722,2.06612,0.0139898,0.139898
232.4,9.55645,2.069,0.0111476,0.111476
232.5,9.51485,2.0457,0.0476806,0.476806
232.6,9.60771,2.23084,0.207118,2.07118
232.7,9.54259,2.36714,0.151057,1.51057
232.8,9.37319,2.52033,0.228396,2.28396
232.9,9.24135,2.62066,0.165678,1.65678
233,9.20967,2.66743,0.0564886,0.564886
233.1,9.03791,2.73527,0.184674,1.84674
233.2,8.89615,2.73923,0.141813,1.41813
233.3,8.6828,2.74044,0.213352,2.13352
233.4,8.56101,2.82155,0.14633,1.4633
233.5,8.2537,2.84136,0.307945,3.07945
233.6,7.63759,2.84855,0.616149,6.16149
233.7,6.65354,2.583,1.01925,10.1925
233.8,6.49479,2.74423,0.226269,2.26269
233.9,6.51133,2.73093,0.0212244,0.212244
234,6.51152,2.72132,0.00961179,0.0961179
234.1,6.52855,2.7141,0.0184906,0.184906
234.2,6.51831,2.71987,0.0117529,0.117529
234.3,6.51475,2.72183,0.004062,0.04062
234.4,6.51293,2.71827,0.00398767,0.0398767
234.5,6.51786,2.71416,0.00642205,0.0642205
234.6,6.52132,2.71476,0.0035092,0.035092
234.7,6.48196,2.72331,0.0402767,0.402767
234.8,6.08415,2.56685,0.427473,4.27473
234.9,5.94059,2.50249,0.15732,1.5732
235,6.05274,2.74174,0.264222,2.64222
235.1,6.12594,2.89239,0.167495,1.67495
235.2,6.24502,2.92134,0.122554,1.22554
235.3,6.33117,2.90066,0.0885968,0.885968
235.4,6.33078,2.88597,0.0146939,0.146939
235.5,6.39082,2.88079,0.0602606,0.602606
235.6,6.49055,2.89212,0.100366,1.00366
235.7,6.60508,2.88356,0.114848,1.14848
235.8,6.70379,2.89866,0.0998638,0.998638
235.9,7.02992,2.92532,0.327215,3.27215
236,7.28065,3.01652,0.266804,2.66804
236.1,7.36069,2.98597,0.0856689,0.856689
236.2,7.49587,2.86214,0.183327,1.83327
236.3,7.64657,2.62229,0.283255,2.83255
236.4,7.91054,2.39921,0.345621,3.45621
236.5,8.07702,2.44479,0.172607,1.72607
236.6,8.1336,2.44619,0.0565956,0.565956
236.7,8.28121,2.41296,0.151303,1.51303
236.8,8.49432,2.34632,0.223289,2.23289
236.9,8.74214,2.26933,0.259501,2.59501
237,8.8628,2.32533,0.13302,1.3302
237.1,8.75923,2.33197,0.103783,1.03783
237.2,8.63221,2.36784,0.131989,1.31989
237.3,8.54091,2.35628,0.0920271,0.920271
237.4,8.58032,2.32754,0.0487755,0.487755
237.5,8.58416,2.32602,0.0041303,0.041303
237.6,8.58142,2.32685,0.00286486,0.0286486
237.7,8.58412,2.32883,0.00335232,0.0335232
237.8,8.58266,2.32689,0.00242533,0.0242533
237.9,8.57837,2.32955,0.00505404,0.0505404
238,8.48096,2.38414,0.111661,1.11661
238.1,,,,
238.2,8.45298,2.44756,,
238.3,8.47247,2.52021,0.0752151,0.752151
238.4,8.48768,2.56814,0.0502853,0.502853
238.5,8.53151,2.54512,0.0495113,0.495113
238.6,8.5404,2.54878,0.00961243,0.0961243
238.7,8.52014,2.54961,0.02028,0.2028
238.8,8.54538,2.48669,0.0677978,0.677978
238.9,8.65611,2.43144,0.123748,1.23748
239,8.5914,2.43216,0.064716,0.64716
239.1,8.54498,2.4709,0.0604634,0.604634
239.2,8.59953,2.44149,0.0619706,0.619706
239.3,8.78491,2.38908,0.192646,1.92646
239.4,9.06824,2.33465,0.28851,2.8851
239.5,9.41914,2.30001,0.352608,3.52608
239.6,9.44537,2.37064,0.0753411,0.753411
239.7,9.55516,2.28621,0.138502,1.38502
239.8,9.53308,2.30616,0.0297582,0.297582
239.9,9.50768,2.31136,0.0259199,0.259199
240,9.42108,2.30032,0.0873088,0.873088
240.1,9.44097,2.30079,0.0199032,0.199032
240.2,9.18185,2.26748,0.261252,2.61252
240.3,9.18828,2.3028,0.0359013,0.359013
240.4,9.24353,2.36191,0.0809146,0.809146
240.5,9.22643,2.37696,0.0227874,0.227874
240.6,9.12205,2.40649,0.108472,1.08472
240.7,8.97888,2.58365,0.227786,2.27786
240.8,8.96328,2.68799,0.105498,1.05498
240.9,8.83099,2.84591,0.206008,2.06008
241,8.67063,3.0099,0.229361,2.29361
241.1,8.59072,3.32907,0.329025,3.29025
241.2,8.35282,3.4195,0.254503,2.54503
241.3,8.28023,3.40747,0.0735816,0.735816
241.4,8.3885,3.52933,0.163004,1.63004
241.5,8.25371,3.71428,0.228859,2.28859
241.6,8.34002,3.62496,0.124204,1.24204
241.7,8.40407,3.59665,0.0700289,0.700289
241.8,8.22337,3.69133,0.203991,2.03991
241.9,7.59484,4.2471,0.839016,8.39016
242,7.08479,4.63769,0.642423,6.42423
242.1,6.66633,4.73496,0.429612,4.29612
242.2,6.42792,5.00967,0.363743,3.63743
242.3,6.09886,4.84721,0.366981,3.66981
242.4,5.99419,4.88836,0.112472,1.12472
242.5,5.95101,4.99768,0.117539,1.17539
242.6,5.87087,5.29287,0.305874,3.05874
242.7,5.81148,5.40556,0.127384,1.27384
242.8,5.71774,5.41606,0.0943223,0.943223
242.9,5.67057,5.55761,0.149209,1.49209
243,5.77262,5.38002,0.204828,2.04828
243.1,5.78978,5.25699,0.124218,1.24218
243.2,5.75662,5.12565,0.135465,1.35465
243.3,5.38632,5.09256,0.371782,3.71782
243.4,4.62777,5.29243,0.784435,7.84435
243.5,3.79588,5.28427,0.831928,8.31928
243.6,3.11075,5.39004,0.69325,6.9325
243.7,2.41956,5.5074,0.701087,7.01087
243.8,1.75865,5.20627,0.726276,7.26276
243.9,0.876016,5.09686,0.889389,8.89389
244,0.272284,5.00249,0.611064,6.11064
244.1,-0.295493,4.93611,0.571644,5.71644
244.2,-0.466273,4.79475,0.221695,2.21695
244.3,-1.15053,4.71062,0.689412,6.89412
244.4,-2.0271,4.81415,0.88266,8.8266
244.5,-2.86796,4.7477,0.843476,8.43476
244.6,-3.64516,4.61649,0.7882,7.882
244.7,-4.3873,4.82918,0.772022,7.72022
244.8,-4.93392,4.7298,0.555578,5.55578
244.9,-5.04486,4.66295,0.129529,1.29529
245,-4.99945,4.65845,0.0456308,0.456308
245.1,-5.00073,4.6642,0.00588202,0.0588202
245.2,-4.99846,4.67187,0.00799825,0.0799825
245.3,-5.0334,4.67066,0.0349615,0.349615
245.4,-5.03506,4.6658,0.00513138,0.0513138
245.5,-4.92323,4.64884,0.113116,1.13116
245.6,-4.96559,4.64733,0.0423866,0.423866
245.7,-5.15618,4.67793,0.193033,1.93033
245.8,-5.60178,4.70271,0.446293,4.46293
245.9,-6.51429,4.85536,0.925184,9.25184
246,-7.16784,4.9529,0.660789,6.60789
246.1,-7.34677,4.87671,0.194479,1.94479
246.2,-7.87989,5.02463,0.553267,5.53267
246.3,-8.80451,5.41205,1.00251,10.0251
246.4,-8.95428,5.36794,0.156124,1.56124
246.5,-9.11167,5.36096,0.15755,1.5755
246.6,-9.23286,5.36721,0.12135,1.2135
246.7,-9.34255,5.40726,0.116773,1.16773
246.8,-9.59798,5.59365,0.316199,3.16199
246.9,-10.0798,5.74154,0.50402,5.0402
247,-10.2885,5.71038,0.210996,2.10996
247.1,-10.3219,5.72239,0.0355316,0.355316
247.2,-10.3081,5.7308,0.0161848,0.161848
247.3,-10.2431,5.71224,0.0675876,0.675876
247.4,-10.2371,5.71287,0.00602522,0.0602522
247.5,-10.3143,5.74171,0.0823615,0.823615
247.6,-10.4066,5.77494,0.0981504,0.981504
247.7,-10.4074,5.83055,0.0556146,0.556146
247.8,-10.4232,5.78498,0.048253,0.48253
247.9,-10.2347,5.76397,0.189754,1.89754
248,-10.3007,5.60924,0.168234,1.68234
248.1,-10.2344,5.59425,0.0679808,0.679808
248.2,-10.135,5.57229,0.101771,1.01771
248.3,-9.86746,5.55405,0.26818,2.6818
248.4,-9.98519,5.46328,0.148659,1.48659
248.5,-9.96321,5.41081,0.0568814,0.568814
248.6,-9.94941,5.36637,0.0465407,0.465407
248.7,-9.94113,5.34492,0.0229927,0.229927
248.8,-9.94026,5.32904,0.0159018,0.159018
248.9,-9.82476,5.35634,0.118676,1.18676
249,-9.87149,5.36724,0.0479773,0.479773
249.1,-9.87634,5.32872,0.0388161,0.388161
